lexeme	ambiguous	mode	model	score
충남	0	general	bert	66.7391
케이블	0	general	bert	66.5944
구조	1	general	bert	66.7387
지하	0	general	bert	66.6667
컨테이너	1	general	bert	66.5236
서울	1	general	bert	66.879
개편	1	general	bert	67.1579
스승	0	general	bert	67.2269
채용	1	general	bert	67.2956
곡선	0	general	bert	67.1548
도입	0	general	bert	66.5975
병실	0	general	bert	66.6667
당일	0	general	bert	66.7355
지표	0	general	bert	66.4609
의견	1	general	bert	65.2525
소스	0	general	bert	65.121
강조	0	general	bert	64.8594
의제	1	general	bert	64.7295
화엄	0	general	bert	64.6
압박	1	general	bert	64.6707
집착	0	general	bert	64.5418
정신	1	general	bert	64.8915
연회	0	general	bert	64.9606
이행	0	general	bert	64.833
출신	0	general	bert	64.5793
연휴	0	general	bert	64.3275
온기	0	general	bert	64.2023
결승	0	general	bert	63.8298
표시	1	general	bert	63.8996
이해	1	general	bert	64.1075
폐기	1	general	bert	63.9847
표	1	general	bert	64.1221
삭제	0	general	bert	64.0
감동	0	general	bert	63.5161
느낌	0	general	bert	63.5849
규범	0	general	bert	63.4652
남	1	general	bert	63.5338
반미	0	general	bert	63.4146
짐작	0	general	bert	63.4831
짐	1	general	bert	63.8889
역경	0	general	bert	63.7708
해소	1	general	bert	63.9042
증가	0	general	bert	63.6697
마련	1	general	bert	63.8686
상환	0	general	bert	63.7523
감지	0	general	bert	63.6364
사건	1	general	bert	64.1577
분석	0	general	bert	64.0429
국장	1	general	bert	64.1071
가격	1	general	bert	64.3617
보고	1	general	bert	64.4248
선실	0	general	bert	64.311
보상	1	general	bert	64.4366
실태	0	general	bert	64.4991
변칙	0	general	bert	64.5614
아래	1	general	bert	64.8084
중소	0	general	bert	64.9306
강도	1	general	bert	64.9913
수단	1	general	bert	65.0519
체증	1	general	bert	64.9396
공식	0	general	bert	64.8276
회비	0	general	bert	64.8881
발주	0	general	bert	64.7766
발문	0	general	bert	64.837
이치	1	general	bert	64.8973
건립	1	general	bert	64.9573
영세	0	general	bert	64.8464
생명	1	general	bert	64.9063
혼합	0	general	bert	64.7959
경악	0	general	bert	64.5763
순위	0	general	bert	64.6362
동안	1	general	bert	65.2246
가입	0	general	bert	64.5799
시즌	0	general	bert	64.8693
청년	0	general	bert	64.9266
나머지	1	general	bert	65.0974
수정	1	general	bert	65.154
행정	0	general	bert	65.0485
여자	1	general	bert	65.28
신념	1	general	bert	65.1757
선택	1	general	bert	65.0718
다큐멘터리	0	general	bert	65.1274
추진	1	general	bert	65.3481
기점	0	general	bert	65.2449
전력	1	general	bert	65.2997
각광	1	general	bert	65.3543
연마	0	general	bert	65.4088
제도	1	general	bert	65.6786
고문	1	general	bert	65.7321
시민	1	general	bert	65.9443
정식	0	general	bert	65.8423
조각	1	general	bert	65.9476
충동	0	general	bert	66.0
인천	0	general	bert	66.0522
관련	0	general	bert	66.4643
값	1	general	bert	66.5152
개시	0	general	bert	66.4145
세상	1	general	bert	67.2566
요금	0	general	bert	67.3049
여부	0	general	bert	67.7794
철학	1	general	bert	67.8261
건물	0	general	bert	67.5325
황제	1	general	bert	67.5793
채권	1	general	bert	67.6259
뒤	1	general	bert	69.1358
개관	0	general	bert	69.0411
흙	0	general	bert	68.8525
당선	1	general	bert	68.895
고아	0	general	bert	68.9373
학년	0	general	bert	68.9796
팝콘	0	general	bert	69.0217
개각	0	general	bert	68.9281
트로피	0	general	bert	68.9702
출근	0	general	bert	69.0122
창업	0	general	bert	68.9189
소명	1	general	bert	68.9609
논의	1	general	bert	69.1275
원인	1	general	bert	69.1689
인연	1	general	bert	69.2924
형식	1	general	bert	69.3333
삼성	1	general	bert	69.4149
공공	0	general	bert	69.4555
맨체스터	0	general	bert	69.3634
팀	1	general	bert	69.404
모습	1	general	bert	70.3846
원고	1	general	bert	70.4225
종료	0	general	bert	70.4981
장	1	general	bert	70.5357
시연	0	general	bert	70.5732
사임	1	general	bert	70.6107
절도	0	general	bert	70.521
부여	1	general	bert	70.5584
명령	1	general	bert	70.5957
어머니	1	general	bert	70.5063
연료	0	general	bert	70.5436
학교	0	general	bert	70.875
서초	0	general	bert	70.9114
마무리	0	general	bert	70.9476
구청	0	general	bert	70.8593
전체	0	general	bert	71.2177
구	1	general	bert	71.3586
협업	1	general	bert	71.3936
세기	1	general	bert	71.4286
국법	0	general	bert	71.4634
국방	0	general	bert	71.4982
실패	1	general	bert	71.6364
응시	0	general	bert	71.6707
건강	1	general	bert	71.875
지대	1	general	bert	71.9088
리그	1	general	bert	71.8225
오차	0	general	bert	71.7703
나중	1	general	bert	71.599
주도	1	general	bert	71.6329
수업	1	general	bert	71.6667
당	1	general	bert	71.8009
이견	0	general	bert	71.8343
한계	0	general	bert	71.8676
처음	0	general	bert	72.0657
과목	0	general	bert	71.9812
자동	1	general	bert	72.0141
계기	1	general	bert	72.1445
다툼	0	general	bert	72.0605
현재	1	general	bert	72.1578
담합	1	general	bert	72.19
동전	1	general	bert	72.2222
수용	1	general	bert	72.2543
구분	1	general	bert	72.2864
올해	1	general	bert	71.1364
설비	0	general	bert	70.9751
세일	0	general	bert	70.8947
제정	0	general	bert	70.8145
세계	1	general	bert	71.2695
심의	0	general	bert	71.1111
현대	0	general	bert	71.0322
통지	0	general	bert	71.0643
디자인	0	general	bert	71.1283
육수	0	general	bert	71.1602
자본	0	general	bert	71.0817
수명	1	general	bert	71.1136
영예	0	general	bert	71.0352
연장	1	general	bert	71.0989
진실	1	general	bert	71.1623
모자이크	0	general	bert	71.1939
추세	0	general	bert	71.2882
야외	0	general	bert	71.2105
직장	1	general	bert	71.2731
정년	0	general	bert	71.1957
글	1	general	bert	71.2269
대구	0	general	bert	71.1497
갈등	0	general	bert	71.0726
등	0	general	bert	70.9957
부족	1	general	bert	71.027
명예	1	general	bert	71.0895
적응	1	general	bert	71.0129
차별	0	general	bert	71.0441
시국	0	general	bert	70.9677
스포츠	0	general	bert	70.9989
비중	1	general	bert	71.0921
조화	1	general	bert	71.123
관리	1	general	bert	71.246
동향	1	general	bert	71.2766
방황	1	general	bert	71.2009
대결	1	general	bert	71.2314
농부	0	general	bert	71.1559
범죄	0	general	bert	71.1864
공격	1	general	bert	71.2169
고위	0	general	bert	71.2474
독자	1	general	bert	71.308
귀국	0	general	bert	71.2329
유행	1	general	bert	71.2632
포기	1	general	bert	71.2934
식사	0	general	bert	71.1438
얼굴	1	general	bert	71.7213
부상	1	general	bert	71.7503
단장	1	general	bert	71.808
기사	1	general	bert	71.9227
추억	0	general	bert	72.0081
유학	1	general	bert	72.0365
속성	0	general	bert	71.9636
주목	1	general	bert	71.9919
소득	1	general	bert	72.0484
고향	1	general	bert	72.1047
나무	0	general	bert	71.8876
출연	1	general	bert	71.9157
국고	0	general	bert	71.8437
수출	0	general	bert	71.9
부엌	0	general	bert	71.9281
과거	1	general	bert	71.984
구원	0	general	bert	71.9124
반장	1	general	bert	71.9682
인터넷	0	general	bert	72.0792
동포	0	general	bert	72.1068
요청	1	general	bert	72.2441
추신	0	general	bert	72.2714
지출	1	general	bert	72.2004
입장	1	general	bert	72.3092
나이	1	general	bert	72.0273
세제	0	general	bert	71.9572
구매	1	general	bert	71.8872
절정	0	general	bert	71.8173
수류탄	0	general	bert	71.8447
유령	1	general	bert	71.872
일독	0	general	bert	71.8992
난폭	0	general	bert	71.9264
국가	1	general	bert	72.1154
콩	0	general	bert	72.1422
숙지	0	general	bert	72.1689
거부	1	general	bert	72.2222
경남	0	general	bert	72.2488
기념	0	general	bert	72.1797
열정	1	general	bert	72.2328
시	1	general	bert	72.2593
심리	1	general	bert	72.2857
품	0	general	bert	72.2169
승리	0	general	bert	72.3223
독립	1	general	bert	72.2538
연극	0	general	bert	72.3062
직원	1	general	bert	71.8985
매각	0	general	bert	71.9775
발동	0	general	bert	71.9101
조작	1	general	bert	71.9364
부처	1	general	bert	71.9888
인용	1	general	bert	71.9216
세비야	0	general	bert	71.8546
토론	0	general	bert	71.8808
애국	0	general	bert	71.907
데뷔	0	general	bert	71.9331
시각	1	general	bert	71.9852
단속	1	general	bert	71.9184
일화	0	general	bert	71.8519
문화	1	general	bert	71.9039
검찰	1	general	bert	71.9298
마을	0	general	bert	71.5335
과제	1	general	bert	71.5857
봉사	0	general	bert	71.4547
신랑	1	general	bert	71.5068
전쟁	1	general	bert	71.4416
인간	1	general	bert	71.5971
철	1	general	bert	71.6228
힘	1	general	bert	71.8525
유지	1	general	bert	71.9031
목표	1	general	bert	72.1778
선별	0	general	bert	72.2025
운명	1	general	bert	72.2518
수작	0	general	bert	72.1878
의심	0	general	bert	72.1239
논문	0	general	bert	72.0601
시련	0	general	bert	72.0848
참여	1	general	bert	71.6418
해발	0	general	bert	71.6667
특별	0	general	bert	71.741
감면	1	general	bert	71.7657
촬영	0	general	bert	71.7904
도시	1	general	bert	71.815
약학	0	general	bert	71.8396
전문	1	general	bert	71.8641
개헌	0	general	bert	71.8886
단어	0	general	bert	71.913
발	0	general	bert	71.6017
국립	0	general	bert	71.6263
김	1	general	bert	71.6508
방식	0	general	bert	71.8455
멕시코	0	general	bert	71.8696
정황	0	general	bert	71.8081
낭비	0	general	bert	71.8322
캠페인	0	general	bert	71.8563
교감	0	general	bert	71.7949
전부	1	general	bert	71.843
조리	0	general	bert	71.7818
국모	0	general	bert	71.8058
거취	0	general	bert	71.6837
강제	0	general	bert	71.562
여인	0	general	bert	71.5013
영화	1	general	bert	71.7172
감정	1	general	bert	71.8828
달	1	general	bert	71.9064
이별	0	general	bert	71.9533
정원	1	general	bert	72.0
성향	0	general	bert	72.0466
산하	0	general	bert	71.9867
공항	0	general	bert	72.0332
북측	0	general	bert	72.0564
득점	0	general	bert	72.1026
청구	1	general	bert	72.1257
비밀	0	general	bert	72.1488
비난	0	general	bert	72.1718
애송	0	general	bert	72.1947
들	0	general	bert	72.1352
성숙	1	general	bert	72.1582
사랑	1	general	bert	72.4531
벨	0	general	bert	72.498
비정	0	general	bert	72.5203
완료	0	general	bert	72.5649
중국	1	general	bert	72.3301
도움	1	general	bert	72.155
부부	1	general	bert	72.2222
정권	1	general	bert	72.2892
공상	0	general	bert	72.2311
자리	1	general	bert	72.5179
아내	0	general	bert	72.4822
수요	1	general	bert	72.504
가지	1	general	bert	72.5257
최다	0	general	bert	72.5475
활용	1	general	bert	72.6125
표본	0	general	bert	72.498
추가	1	general	bert	72.606
이바지	0	general	bert	72.6703
발굴	1	general	bert	72.6135
접촉	1	general	bert	72.5567
협상	1	general	bert	72.5781
습기	0	general	bert	72.5215
여당	1	general	bert	72.5643
기색	0	general	bert	72.5078
효과	1	general	bert	72.4514
생리	0	general	bert	72.395
반찬	0	general	bert	72.4165
반감	0	general	bert	72.4379
거대	0	general	bert	72.4593
연기	1	general	bert	72.5019
숨	1	general	bert	72.5232
권력	0	general	bert	72.5445
신청	1	general	bert	72.6502
꿈	1	general	bert	72.7969
주민	1	general	bert	72.5191
총장	1	general	bert	72.6027
일가	1	general	bert	72.6236
해역	0	general	bert	72.5684
네덜란드	0	general	bert	72.61
계약	1	general	bert	72.6929
위안	0	general	bert	72.7135
냄새	0	general	bert	72.6586
선사	1	general	bert	72.6792
시장	1	general	bert	72.8432
과정	1	general	bert	72.9042
타협	0	general	bert	72.9447
신앙	0	general	bert	72.8902
발송	0	general	bert	72.9104
미래	1	general	bert	73.0312
질환	0	general	bert	73.0512
이상	1	general	bert	73.1111
법안	0	general	bert	72.949
옷	0	general	bert	72.9889
무	0	general	bert	72.9351
시기	1	general	bert	72.975
가슴	1	general	bert	73.2117
궤적	1	general	bert	73.2312
적용	0	general	bert	73.3091
통과	1	general	bert	73.3672
혼란	0	general	bert	73.4058
회의	1	general	bert	73.4827
귀기	0	general	bert	73.4296
설계	1	general	bert	73.4488
대학	0	general	bert	73.1848
골짜기	0	general	bert	73.204
데이터	1	general	bert	73.2233
막대기	0	general	bert	73.2425
군	1	general	bert	73.2666
역사	1	general	bert	73.3238
땅	1	general	bert	73.3997
기호	1	general	bert	73.4186
이마	0	general	bert	73.3665
모퉁이	0	general	bert	73.3854
불법	1	general	bert	73.3333
신구	0	general	bert	73.2814
결합	1	general	bert	73.2295
심사	1	general	bert	73.1776
기행	0	general	bert	73.1259
산악	0	general	bert	73.1449
교환	0	general	bert	73.0932
개발	1	general	bert	73.2068
예의	1	general	bert	73.2256
그리스	0	general	bert	73.1742
문	1	general	bert	73.2118
기계	1	general	bert	73.2306
부장	1	general	bert	73.268
가구	1	general	bert	73.324
가운데	1	general	bert	73.4168
간부	1	general	bert	73.4353
전남	0	general	bert	73.4722
오전	1	general	bert	73.4906
점	1	general	bert	73.5823
수입	1	general	bert	73.6006
음악	0	general	bert	73.2966
달걀	0	general	bert	73.315
보충	0	general	bert	73.2646
절	1	general	bert	73.283
회피	0	general	bert	73.3196
가시	0	general	bert	73.2694
공원	0	general	bert	73.119
체계	0	general	bert	73.1374
학생	1	general	bert	73.2471
사진	1	general	bert	73.3016
수술	0	general	bert	73.1525
강화	1	general	bert	73.3154
단가	1	general	bert	73.3333
협약	1	general	bert	73.3692
발전	1	general	bert	73.4584
해외	0	general	bert	73.311
형제	0	general	bert	73.2131
끝	1	general	bert	73.2845
명품	1	general	bert	73.2357
사이	1	general	bert	73.3951
대응	1	general	bert	73.3466
마케팅	0	general	bert	73.3993
경제	1	general	bert	73.5391
차기	0	general	bert	73.4908
안경	1	general	bert	73.3945
렌즈	0	general	bert	73.3464
송이	0	general	bert	73.2984
방침	1	general	bert	73.3333
러시아	1	general	bert	73.2854
초청	1	general	bert	73.3029
전환	1	general	bert	73.1596
볼모	0	general	bert	73.112
보장	1	general	bert	72.9695
공급	1	general	bert	72.7332
기구	0	general	bert	72.6391
조건	1	general	bert	72.7624
입학	0	general	bert	72.7799
배신	0	general	bert	72.7331
감소	1	general	bert	72.7506
복종	0	general	bert	72.7039
생일	0	general	bert	72.7214
환경	1	general	bert	72.7389
보험	0	general	bert	72.6923
증거	1	general	bert	72.7098
염두	1	general	bert	72.6633
우승	1	general	bert	72.7157
허약	0	general	bert	72.6692
외교	0	general	bert	72.5765
다양	0	general	bert	72.733
문건	1	general	bert	72.6869
선고	1	general	bert	72.7388
허리	0	general	bert	72.6928
무리	1	general	bert	72.7273
때	1	general	bert	73.6264
통	1	general	bert	73.6425
향상	0	general	bert	73.5976
메달	0	general	bert	73.6297
업무	1	general	bert	73.4954
공간	1	general	bert	73.5276
신당	0	general	bert	73.483
인력	0	general	bert	73.3051
연봉	0	general	bert	73.2607
악보	0	general	bert	73.2164
불편	1	general	bert	73.2326
교부	0	general	bert	73.1884
소화	1	general	bert	73.2046
신호	0	general	bert	73.1163
권유	0	general	bert	73.1325
현	0	general	bert	73.0885
영산	0	general	bert	73.0445
법령	0	general	bert	73.0607
연	0	general	bert	73.0168
사람	1	general	bert	73.3847
카메라	0	general	bert	73.2978
보유	1	general	bert	73.3294
강령	0	general	bert	73.3452
농장	1	general	bert	73.3766
특성	0	general	bert	73.3923
권	1	general	bert	73.3491
마드리드	0	general	bert	73.3648
다이어트	0	general	bert	73.3804
호남	0	general	bert	73.3373
제작	0	general	bert	73.3686
양호	1	general	bert	73.3255
거실	0	general	bert	73.2824
일행	0	general	bert	73.2981
오락	0	general	bert	73.3294
공동	1	general	bert	73.3607
총회	0	general	bert	73.3177
선박	0	general	bert	73.2749
예약	0	general	bert	73.232
전개	1	general	bert	73.2477
취지	0	general	bert	73.2633
개통	0	general	bert	73.2789
배달	0	general	bert	73.2362
비행	0	general	bert	73.1508
근무	1	general	bert	73.1821
덤	0	general	bert	73.1977
고려	1	general	bert	73.2288
악마	0	general	bert	73.2443
네팔	0	general	bert	73.2599
준비	1	general	bert	73.0058
유통	1	general	bert	73.0214
프로그램	1	general	bert	73.0681
임대	0	general	bert	73.0836
평가	1	general	bert	73.13
여론	0	general	bert	73.1763
판결	1	general	bert	73.2378
수비	0	general	bert	73.154
북	1	general	bert	73.1693
폐	1	general	bert	73.1847
상태	1	general	bert	73.2153
교육	1	general	bert	72.9238
당장	1	general	bert	72.9392
공개	1	general	bert	72.8563
안	1	general	bert	73.0856
면	1	general	bert	73.131
동료	0	general	bert	73.1611
연계	0	general	bert	73.1913
새끼	0	general	bert	73.1092
공모	1	general	bert	73.0274
개별	0	general	bert	73.0425
스타	0	general	bert	73.0726
당적	0	general	bert	73.0877
규제	1	general	bert	73.1027
콘서트	0	general	bert	73.0619
강판	1	general	bert	73.0919
운	1	general	bert	73.1069
상한	0	general	bert	73.0662
투자	1	general	bert	73.2153
하늘	0	general	bert	73.2782
자연	1	general	bert	73.3076
결혼	0	general	bert	73.3223
격려	0	general	bert	73.337
영업	0	general	bert	73.3516
집회	0	general	bert	73.3955
관절	0	general	bert	73.3553
전략	1	general	bert	73.3699
증세	1	general	bert	73.399
체결	0	general	bert	73.3589
투수	0	general	bert	73.3188
심금	0	general	bert	73.3333
신뢰	1	general	bert	73.2533
남성	0	general	bert	73.0937
가중	1	general	bert	73.1083
경우	1	general	bert	73.0686
북한	1	general	bert	72.7273
기준	0	general	bert	72.7568
자기	0	general	bert	72.7175
등급	1	general	bert	72.7469
과잉	0	general	bert	72.7616
결과	1	general	bert	72.8202
납치	0	general	bert	72.8349
현상	1	general	bert	72.8641
빵	0	general	bert	72.7858
외국	0	general	bert	72.815
사용	1	general	bert	72.8587
재직	0	general	bert	72.8197
지상	0	general	bert	72.8342
켜	0	general	bert	72.8487
노래	1	general	bert	72.9355
관계	1	general	bert	72.9643
비판	1	general	bert	73.0218
개혁	0	general	bert	73.0504
사업	1	general	bert	73.1926
로비	1	general	bert	73.1154
총리	1	general	bert	73.1438
결정	1	general	bert	73.2143
인재	1	general	bert	73.2564
기간	1	general	bert	73.3681
차장	1	general	bert	73.382
과자	0	general	bert	73.3438
배우	0	general	bert	73.3055
토막	0	general	bert	73.3194
고통	0	general	bert	73.3472
특허	0	general	bert	73.3091
강경	1	general	bert	73.3229
회원	0	general	bert	73.3506
스쿼시	0	general	bert	73.3126
개막	0	general	bert	73.2745
머리	1	general	bert	73.2884
출발	1	general	bert	73.3299
배	1	general	bert	73.3437
광고	1	general	bert	73.3713
대상	1	general	bert	73.4946
말	1	general	bert	73.6303
사내	1	general	bert	73.6708
탄핵	0	general	bert	73.6842
합류	1	general	bert	73.7111
안팎	1	general	bert	73.7379
조바심	0	general	bert	73.7646
짓	0	general	bert	73.778
의료	0	general	bert	73.7405
토대	0	general	bert	73.703
인증	1	general	bert	73.7163
확대	1	general	bert	73.8095
교수	1	general	bert	73.8228
유머	0	general	bert	73.836
조사	1	general	bert	73.9415
순간	1	general	bert	73.9678
마지막	0	general	bert	74.0201
섭취	0	general	bert	73.9829
교사	1	general	bert	74.009
호르몬	0	general	bert	74.0221
나라	1	general	bert	74.0351
찌개	0	general	bert	74.0481
가치	1	general	bert	74.087
물론	0	general	bert	74.1259
생기	0	general	bert	74.0889
이전	1	general	bert	74.1534
딸	1	general	bert	74.3069
판단	1	general	bert	74.3196
정당	1	general	bert	74.3323
수행	1	general	bert	74.345
기조	0	general	bert	74.3957
전과	1	general	bert	74.4083
올림픽	0	general	bert	74.4587
반복	1	general	bert	74.3854
조합	1	general	bert	74.398
총선	0	general	bert	74.4232
영감	0	general	bert	74.3867
챔피언	0	general	bert	74.3502
진영	0	general	bert	74.3137
비율	1	general	bert	74.2046
효력	1	general	bert	74.2172
천사	0	general	bert	74.1809
동아리	0	general	bert	74.1447
육성	0	general	bert	74.0723
아침	1	general	bert	74.0976
수확	1	general	bert	74.0614
상처	1	general	bert	74.0867
한국	1	general	bert	74.4365
여성	1	general	bert	74.5342
날	1	general	bert	74.5463
검증	1	general	bert	74.5585
최대	0	general	bert	74.5827
천국	0	general	bert	74.5117
예산	1	general	bert	74.5602
축적	0	general	bert	74.5722
심판	1	general	bert	74.5843
토마토	0	general	bert	74.5964
판매	0	general	bert	74.6325
까닭	0	general	bert	74.6445
지분	1	general	bert	74.5739
눈	1	general	bert	74.5859
인물	1	general	bert	74.6099
시험	1	general	bert	74.6818
소리	1	general	bert	74.9065
독일	0	general	bert	74.8833
충신	0	general	bert	74.895
앞	1	general	bert	74.8952
일본	1	general	bert	74.8603
시간	1	general	bert	75.1037
용서	0	general	bert	75.0345
출간	0	general	bert	75.046
노사	0	general	bert	75.0115
속도	1	general	bert	75.0345
공고	1	general	bert	75.046
출시	0	general	bert	75.0689
어려움	0	general	bert	75.0803
합의	1	general	bert	75.1146
전승	0	general	bert	75.0802
교통	0	general	bert	75.0458
책임	1	general	bert	75.1142
거절	0	general	bert	75.0456
독서	0	general	bert	75.0114
쓰레기	1	general	bert	74.9772
대신	1	general	bert	75.0227
희생	1	general	bert	74.9886
차량	1	general	bert	75.0
단계	0	general	bert	74.8979
수기	1	general	bert	74.9093
음성	0	general	bert	74.8753
노선	1	general	bert	74.9094
임신	0	general	bert	74.8755
아기	0	general	bert	74.7402
명소	0	general	bert	74.7516
이벤트	1	general	bert	74.7178
올	1	general	bert	74.6841
수렴	1	general	bert	74.6955
자신	1	general	bert	74.8768
경위	1	general	bert	74.8881
디자이너	0	general	bert	74.8993
사회	1	general	bert	74.9554
남북	0	general	bert	74.9777
영상	0	general	bert	74.9109
해	1	general	bert	74.9444
화	0	general	bert	74.8777
권한	0	general	bert	74.8889
유산	1	general	bert	74.9
정책	1	general	bert	74.5688
의원	1	general	bert	74.7142
해석	1	general	bert	74.7364
오후	1	general	bert	74.7475
실천	1	general	bert	74.6819
주차	1	general	bert	74.6491
특사	0	general	bert	74.6164
병상	0	general	bert	74.6275
풍요	0	general	bert	74.6386
관객	0	general	bert	74.6608
미사일	0	general	bert	74.6719
감세	0	general	bert	74.6393
작성	1	general	bert	74.5415
누명	0	general	bert	74.5089
베이징	0	general	bert	74.5201
감염	1	general	bert	74.5312
열쇠	0	general	bert	74.5423
부지	0	general	bert	74.5098
치료	0	general	bert	74.532
각종	0	general	bert	74.5763
경고	1	general	bert	74.5439
경험	1	general	bert	74.5549
실현	0	general	bert	74.566
사전	1	general	bert	74.577
실력	0	general	bert	74.599
소속	0	general	bert	74.5667
회사	1	general	bert	74.5344
개최	0	general	bert	74.5895
협조	1	general	bert	74.6004
구입	1	general	bert	74.5682
위원	0	general	bert	74.5792
유니폼	1	general	bert	74.6011
밤	0	general	bert	74.5047
불	1	general	bert	74.5376
수사	1	general	bert	74.5704
소문	1	general	bert	74.5814
산	0	general	bert	74.5494
선발	1	general	bert	74.4854
꽃	1	general	bert	74.4964
회초리	0	general	bert	74.5073
